project_id,smell_id,smell_type,refactoring_type,alignment_confidence
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
apache-maven,SMELL_75370409,Cyclic Dependency,Extract And Move Method,0.2
