project,versionId,versionIndex,versionDate,AbstractnessMetric,ChangeHasOccurred,ComponentType,FanIn,FanOut,InstabilityMetric,IsNested,LinesOfCode,NumberOfChildren,PageRank,TotalAmountOfChanges,constructType,filePathReal,filePathRelative,name,simpleName,vertexId,vertexLabel
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.22727272727272727,false,PACKAGE,5,3,0.6,false,465,22,0.004071969090067707,0,PACKAGE,.,.,org.apache.tika.eval.core.textstats,textstats,1208,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,6,1,0.04,false,781,17,0.0029575993496469824,0,PACKAGE,.,.,org.apache.tika.eval.core.tokens,tokens,1216,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,5,1.0,false,19,1,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.langdetect.opennlp.metadatafilter,metadatafilter,13511,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,4,4,0.4444444444444444,false,39,2,0.0023205134536682624,0,PACKAGE,.,.,org.apache.tika.eval.core.langid,langid,1224,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,0,1.0,false,0,1,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.parser.scientific,scientific,13520,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,3,15,0.9130434782608695,false,1001,7,0.0011244343223301015,0,PACKAGE,.,.,org.apache.tika.parser.ocr,ocr,1233,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,1,1.0,false,114,1,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.parser.ner.grobid,grobid,5330,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,5,1.0,false,41,1,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.parser.scientific.integration,integration,13526,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,1,1,0.5,false,24,1,9.355274653117839E-4,0,PACKAGE,.,.,org.apache.tika.pipes.fetcher.azblob.config,config,9436,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,9,1.0,false,173,5,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.parser.xliff,xliff,21730,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.07692307692307693,false,PACKAGE,3,23,0.6987951807228916,false,2805,41,0.0012502841587391312,0,PACKAGE,.,.,org.apache.tika.server.core,core,9445,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,0,0.0,false,16,1,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.pipes.plugin.kafka,kafka,13542,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,0,0.0,false,16,1,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.pipes.plugin.opensearch,opensearch,5356,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,5,1.0,false,19,1,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.langdetect.optimaize.metadatafilter,metadatafilter,13558,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,2,13,0.9090909090909091,false,2480,52,0.0014717212917082648,0,PACKAGE,.,.,org.apache.tika.parser.microsoft.onenote,onenote,5372,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,1,1,0.5,false,34,1,0.0012187091988694607,0,PACKAGE,.,.,org.apache.tika.pipes.ignite.config,config,13582,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,1,5,0.7058823529411765,false,212,5,9.889959380460587E-4,0,PACKAGE,.,.,org.apache.tika.parser.microsoft.ooxml.xwpf,xwpf,13622,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,10,1.0,false,314,4,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.pipes.iterator.jdbc,jdbc,21825,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.08,false,PACKAGE,8,18,0.8636363636363636,false,3044,28,0.0025533334120574924,0,PACKAGE,.,.,org.apache.tika.parser.microsoft.ooxml,ooxml,25931,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,7,1.0,false,84,2,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.parser.grib,grib,21895,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.06666666666666667,false,PACKAGE,1,21,0.9807692307692307,false,1855,19,0.0011274043967471124,0,PACKAGE,.,.,org.apache.tika.eval.app,app,13708,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,11,1.0,false,210,3,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.pipes.iterator.solr,solr,17834,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.2,false,PACKAGE,0,11,1.0,false,377,5,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.parser.microsoft.xml,xml,17893,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,1,0,0.0,false,114,2,9.321400655037762E-4,0,PACKAGE,.,.,org.apache.tika.parser.ocr.tess4j,tess4j,1519,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,8,1.0,false,168,2,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.parser.sas,sas,1528,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,0,1.0,false,0,1,8.684221256323139E-4,0,PACKAGE,.,.,io,io,22014,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,10,1.0,false,179,4,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.pipes.iterator.kafka,kafka,30207,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,5,1.0,false,9,1,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.custom.detect,detect,30284,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,9,1.0,false,199,3,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.parser.isatab,isatab,1613,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,1,0,0.0,false,101,4,9.329758819943103E-4,0,PACKAGE,.,.,org.apache.tika.parser.pdf.updates,updates,18000,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,8,1.0,false,89,2,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.parser.mat,mat,1698,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.9069767441860465,false,PACKAGE,179,4,0.004392386530014641,false,1644,45,0.06750784798184542,0,PACKAGE,/data/tika/tika-core/src/main/java/org/apache/tika/metadata/package-info.java,tika-core/src/main/java/org/apache/tika/metadata/package-info.java,org.apache.tika.metadata,metadata,22184,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.06666666666666667,false,PACKAGE,8,14,0.7428571428571429,false,884,16,0.006809621054948126,0,PACKAGE,.,.,org.apache.tika.parser.html,html,18095,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,0,0.0,false,16,1,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.pipes.plugin.googledrive,googledrive,1750,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,9,1.0,false,117,3,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.parser.tmx,tmx,1766,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,1,1.0,false,0,1,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.parser.transcribe,transcribe,1823,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,9,1.0,false,286,2,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.parser.transcribe.aws,aws,1829,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,7,1.0,false,313,1,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.parser.iptc,iptc,1838,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.2,false,PACKAGE,1,7,0.6666666666666666,false,261,5,9.140551572416574E-4,0,PACKAGE,.,.,org.apache.tika.eval.app.io,io,14145,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,1.0,false,PACKAGE,9,5,0.17857142857142858,false,78,3,0.0015657227766738605,0,PACKAGE,.,.,org.apache.tika.pipes.pipesiterator,pipesiterator,1865,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.1111111111111111,false,PACKAGE,3,1,0.25,false,411,9,0.0012840298302627983,0,PACKAGE,.,.,org.apache.tika.eval.app.db,db,14157,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,6,1.0,false,98,4,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.pipes.pipesiterator.json,json,1926,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,9,1.0,false,88,2,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.parser.wacz,wacz,14215,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,10,1.0,false,139,3,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.parser.indesign,indesign,1935,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,1,7,0.8888888888888888,false,272,6,0.0012818623574609677,0,PACKAGE,.,.,org.apache.tika.parser.html.charsetdetector,charsetdetector,18331,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,3,1.0,false,660,10,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.langdetect.tika,tika,14298,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,11,1.0,false,172,4,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.pipes.iterator.azblob,azblob,2016,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,12,1.0,false,415,4,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.parser.epub,epub,6115,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.05555555555555555,false,PACKAGE,3,29,0.6886792452830188,false,1657,18,0.0011945134636903905,0,PACKAGE,.,.,org.apache.tika.server.core.resource,resource,10215,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,2,12,0.9523809523809523,false,760,8,0.002286054752010168,0,PACKAGE,.,.,org.apache.tika.parser.iwork,iwork,22506,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,5,1.0,false,169,2,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.parser.digest,digest,10228,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,8,1.0,false,117,4,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.pipes.emitter.gcs,gcs,10272,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,1,1,0.5,false,78,1,9.504397630183328E-4,0,PACKAGE,.,.,org.apache.tika.pipes.fetcher.atlassianjwt.config,config,2116,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,2,0,0.0,false,39,2,0.0014375168462820486,0,PACKAGE,.,.,org.apache.tika.parser.html.charsetdetector.charsets,charsets,18504,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,5,10,0.7666666666666667,false,522,14,0.0038757710313126782,0,PACKAGE,.,.,org.apache.tika.parser.xml,xml,2133,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,1,9,0.9375,false,500,4,0.003650342092533709,0,PACKAGE,.,.,org.apache.tika.parser.executable,executable,6241,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,3,6,0.631578947368421,false,241,4,0.0010728183377153168,0,PACKAGE,.,.,org.apache.tika.parser.xmp,xmp,22638,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,1,1,0.3333333333333333,false,146,3,9.211477496661833E-4,0,PACKAGE,.,.,org.apache.tika.pipes.fetcher.http.config,config,10353,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,4,1.0,false,134,1,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.pipes.kafka.tests,tests,10397,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.3333333333333333,false,PACKAGE,6,6,0.47619047619047616,false,151,9,0.004190855576197083,0,PACKAGE,.,.,org.apache.tika.digest,digest,10424,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.09523809523809523,false,PACKAGE,1,12,0.9655172413793104,false,1468,21,9.321400655037762E-4,0,PACKAGE,.,.,org.apache.tika.parser.image,image,6339,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,8,1.0,false,177,3,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.parser.font,font,18627,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,10,1.0,false,207,4,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.pipes.iterator.csv,csv,22750,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.5,false,PACKAGE,2,0,0.0,false,13,2,0.01053781321325072,0,PACKAGE,.,.,org.apache.tika.concurrent,concurrent,14559,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.2222222222222222,false,PACKAGE,51,3,0.022900763358778626,false,498,9,0.010037963727465625,0,PACKAGE,.,.,org.apache.tika.plugins,plugins,14588,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,1,7,0.7894736842105263,false,256,2,9.329758819943103E-4,0,PACKAGE,.,.,org.apache.tika.parser.pdf.image,image,18695,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,5,11,0.6521739130434783,false,243,7,0.0011912989854193936,0,PACKAGE,.,.,org.apache.tika.pipes.core.serialization,serialization,10507,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,2,0,1.0,false,0,1,0.00336332091692832,0,PACKAGE,.,.,org.apache.tika.zip,zip,18749,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,2,1,0.3333333333333333,false,44,1,0.001050509166085573,0,PACKAGE,.,.,org.apache.tika.zip.utils,utils,18755,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.07142857142857142,false,PACKAGE,0,9,1.0,false,931,14,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.parser.wordperfect,wordperfect,18764,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,1,1,0.5,false,35,1,9.738733737000526E-4,0,PACKAGE,.,.,org.apache.tika.pipes.fetcher.googledrive.config,config,2399,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,2,9,0.8333333333333334,false,269,3,0.002286054752010168,0,PACKAGE,.,.,org.apache.tika.parser.iwork.iwana,iwana,14697,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,1.0,false,PACKAGE,5,3,0.5,false,111,19,0.0015983038679418333,0,PACKAGE,.,.,org.apache.tika.pipes,pipes,2416,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,2,1.0,false,0,1,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.pipes.s3,s3,2439,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,1,3,0.8333333333333334,false,32,1,8.947849376492485E-4,0,PACKAGE,.,.,org.apache.tika.server.standard.resource,resource,10636,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,3,1.0,false,0,7,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.pipes.fetcher,fetcher,2447,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,1,9,0.9411764705882353,false,453,5,8.957613380943202E-4,0,PACKAGE,.,.,org.apache.tika.pipes.fork,fork,2455,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,4,1.0,false,0,1,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.pipes.opensearch,opensearch,2463,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,8,1.0,false,71,2,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.parser.hdf,hdf,14753,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,1,1.0,false,205,3,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.annotation,annotation,10661,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,3,1.0,false,88,1,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.pipes.filesystem,filesystem,2471,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,46,4,0.060240963855421686,false,108,7,0.010227370130077943,0,PACKAGE,.,.,org.apache.tika.pipes.api,api,2479,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,0,0.0,false,16,14,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.pipes.plugin,plugin,2487,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,1.0,false,PACKAGE,2,4,0.7142857142857143,false,35,1,0.00102425563666575,0,PACKAGE,.,.,org.apache.tika.pipes.reporters,reporters,2495,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.1111111111111111,false,PACKAGE,16,20,0.6610169491525424,false,1502,27,0.002599670445517416,0,PACKAGE,.,.,org.apache.tika.pipes.core,core,2503,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,9,1.0,false,77,3,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.parser.geopkg,geopkg,10699,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,10,1.0,false,191,6,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.pipes.reporter.opensearch,opensearch,22992,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,1,1.0,false,0,1,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.pipes.fetchers,fetchers,2515,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,6,1.0,false,244,5,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.pipes.reporter.fs,fs,23000,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,3,2,1.0,false,0,8,0.0021601999144621126,0,PACKAGE,.,.,org.apache.tika.pipes.emitter,emitter,2523,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,1,4,0.8333333333333334,false,239,6,0.0016484098560978168,0,PACKAGE,.,.,org.apache.tika.pipes.ignite,ignite,2531,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.2,false,PACKAGE,0,5,1.0,false,202,5,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.pipes.solr.tests,tests,14820,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,20,15,0.5168539325842697,false,1136,16,0.004170982184760098,0,PACKAGE,.,.,org.apache.tika.serialization,serialization,23013,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,0,1.0,false,0,1,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.pipes.kafka,kafka,2539,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,8,1.0,false,189,2,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.parser.envi,envi,14829,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,1,1.0,false,0,3,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.pipes.reporter,reporter,2547,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,1,1.0,false,0,1,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.pipes.solr,solr,2555,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,1,1,1.0,false,0,9,0.001016053872927148,0,PACKAGE,.,.,org.apache.tika.pipes.iterator,iterator,2563,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,15,1.0,false,715,4,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.pipes.grpc,grpc,2571,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.16666666666666666,false,PACKAGE,0,12,1.0,false,427,12,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.parser.microsoft.ooxml.xwpf.ml2006,ml2006,2580,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.14285714285714285,false,PACKAGE,2,8,0.8571428571428571,false,385,7,0.003288079667111357,0,PACKAGE,.,.,org.apache.tika.parser.ogg,ogg,14873,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,174,0,0.0,false,63,12,0.07302036198224615,0,PACKAGE,/data/tika/tika-core/src/main/java/org/apache/tika/exception/package-info.java,tika-core/src/main/java/org/apache/tika/exception/package-info.java,org.apache.tika.exception,exception,10784,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,1,1,0.3333333333333333,false,95,2,0.001208780047279058,0,PACKAGE,.,.,org.apache.tika.parser.ner.opennlp,opennlp,18986,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.16666666666666666,false,PACKAGE,1,9,0.88,false,212,6,9.329758819943103E-4,0,PACKAGE,.,.,org.apache.tika.renderer.pdf.pdfbox,pdfbox,6735,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,1,1,1.0,false,0,2,0.0032617168550944224,0,PACKAGE,.,.,org.apache.tika.renderer.pdf,pdf,10854,container
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,0.0,false,PACKAGE,0,8,1.0,false,83,1,8.684221256323139E-4,0,PACKAGE,.,.,org.apache.tika.renderer.pdf.mutool,mutool,10860,container
