,,versionIndex,versionDate,project,versionId,from,fromId,to,toId
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102827,affects,cyclicDep,102819,org.apache.tika.io.TikaInputStream,52
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102826,affects,cyclicDep,102819,org.apache.tika.io.FilenameUtils,4456
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102833,affects,cyclicDep,102829,org.apache.tika.parser.AutoDetectParser,418
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102832,affects,cyclicDep,102829,org.apache.tika.extractor.EmbeddedDocumentExtractor,507
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102835,affects,cyclicDep,102829,org.apache.tika.mime.MimeTypes,799
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102834,affects,cyclicDep,102829,org.apache.tika.Tika,35
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102837,affects,cyclicDep,102829,org.apache.tika.io.TikaInputStream,52
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102836,affects,cyclicDep,102829,org.apache.tika.io.FilenameUtils,4456
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102843,affects,cyclicDep,102839,org.apache.tika.extractor.ParsingEmbeddedDocumentExtractorFactory,484
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102842,affects,cyclicDep,102839,org.apache.tika.extractor.ParsingEmbeddedDocumentExtractor,498
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102845,affects,cyclicDep,102839,org.apache.tika.Tika,35
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102844,affects,cyclicDep,102839,org.apache.tika.parser.AutoDetectParser,418
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102847,affects,cyclicDep,102839,org.apache.tika.io.FilenameUtils,4456
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102846,affects,cyclicDep,102839,org.apache.tika.mime.MimeTypes,799
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102848,affects,cyclicDep,102839,org.apache.tika.io.TikaInputStream,52
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102853,affects,cyclicDep,102850,org.apache.tika.parser.DelegatingParser,719
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102855,affects,cyclicDep,102850,org.apache.tika.extractor.ParsingEmbeddedDocumentExtractorFactory,484
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102854,affects,cyclicDep,102850,org.apache.tika.extractor.ParsingEmbeddedDocumentExtractor,498
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102857,affects,cyclicDep,102850,org.apache.tika.Tika,35
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102856,affects,cyclicDep,102850,org.apache.tika.parser.AutoDetectParser,418
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102859,affects,cyclicDep,102850,org.apache.tika.io.FilenameUtils,4456
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102858,affects,cyclicDep,102850,org.apache.tika.mime.MimeTypes,799
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102860,affects,cyclicDep,102850,org.apache.tika.io.TikaInputStream,52
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102865,affects,cyclicDep,102862,org.apache.tika.parser.EmptyParser,863
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102867,affects,cyclicDep,102862,org.apache.tika.extractor.ParsingEmbeddedDocumentExtractor,498
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102866,affects,cyclicDep,102862,org.apache.tika.parser.DelegatingParser,719
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102869,affects,cyclicDep,102862,org.apache.tika.parser.AutoDetectParser,418
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102868,affects,cyclicDep,102862,org.apache.tika.extractor.ParsingEmbeddedDocumentExtractorFactory,484
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102871,affects,cyclicDep,102862,org.apache.tika.mime.MimeTypes,799
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102870,affects,cyclicDep,102862,org.apache.tika.Tika,35
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102873,affects,cyclicDep,102862,org.apache.tika.io.TikaInputStream,52
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102872,affects,cyclicDep,102862,org.apache.tika.io.FilenameUtils,4456
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102879,affects,cyclicDep,102875,org.apache.tika.parser.EmptyParser,863
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102878,affects,cyclicDep,102875,org.apache.tika.parser.Parser,85
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102881,affects,cyclicDep,102875,org.apache.tika.extractor.ParsingEmbeddedDocumentExtractor,498
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102880,affects,cyclicDep,102875,org.apache.tika.parser.DelegatingParser,719
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102883,affects,cyclicDep,102875,org.apache.tika.parser.AutoDetectParser,418
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102882,affects,cyclicDep,102875,org.apache.tika.extractor.ParsingEmbeddedDocumentExtractorFactory,484
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102885,affects,cyclicDep,102875,org.apache.tika.mime.MimeTypes,799
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102884,affects,cyclicDep,102875,org.apache.tika.Tika,35
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102887,affects,cyclicDep,102875,org.apache.tika.io.TikaInputStream,52
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102886,affects,cyclicDep,102875,org.apache.tika.io.FilenameUtils,4456
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102893,affects,cyclicDep,102889,org.apache.tika.Tika,35
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102892,affects,cyclicDep,102889,org.apache.tika.parser.AutoDetectParser,418
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102895,affects,cyclicDep,102889,org.apache.tika.io.FilenameUtils,4456
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102894,affects,cyclicDep,102889,org.apache.tika.mime.MimeTypes,799
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102896,affects,cyclicDep,102889,org.apache.tika.io.TikaInputStream,52
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102901,affects,cyclicDep,102898,org.apache.tika.parser.CompositeParser,756
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102903,affects,cyclicDep,102898,org.apache.tika.Tika,35
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102902,affects,cyclicDep,102898,org.apache.tika.parser.AutoDetectParser,418
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102905,affects,cyclicDep,102898,org.apache.tika.io.FilenameUtils,4456
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102904,affects,cyclicDep,102898,org.apache.tika.mime.MimeTypes,799
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102906,affects,cyclicDep,102898,org.apache.tika.io.TikaInputStream,52
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102911,affects,cyclicDep,102908,org.apache.tika.parser.ParserDecorator,808
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102913,affects,cyclicDep,102908,org.apache.tika.parser.AutoDetectParser,418
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102912,affects,cyclicDep,102908,org.apache.tika.parser.CompositeParser,756
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102915,affects,cyclicDep,102908,org.apache.tika.mime.MimeTypes,799
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102914,affects,cyclicDep,102908,org.apache.tika.Tika,35
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102917,affects,cyclicDep,102908,org.apache.tika.io.TikaInputStream,52
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102916,affects,cyclicDep,102908,org.apache.tika.io.FilenameUtils,4456
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102923,affects,cyclicDep,102919,org.apache.tika.parser.ParserDecorator,808
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102922,affects,cyclicDep,102919,org.apache.tika.parser.multiple.AbstractMultipleParser,4517
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102925,affects,cyclicDep,102919,org.apache.tika.parser.AutoDetectParser,418
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102924,affects,cyclicDep,102919,org.apache.tika.parser.CompositeParser,756
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102927,affects,cyclicDep,102919,org.apache.tika.mime.MimeTypes,799
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102926,affects,cyclicDep,102919,org.apache.tika.Tika,35
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102929,affects,cyclicDep,102919,org.apache.tika.io.TikaInputStream,52
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102928,affects,cyclicDep,102919,org.apache.tika.io.FilenameUtils,4456
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102935,affects,cyclicDep,102931,org.apache.tika.parser.multiple.AbstractMultipleParser,4517
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102934,affects,cyclicDep,102931,org.apache.tika.utils.ParserUtils,4541
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102937,affects,cyclicDep,102931,org.apache.tika.parser.CompositeParser,756
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102936,affects,cyclicDep,102931,org.apache.tika.parser.ParserDecorator,808
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102939,affects,cyclicDep,102931,org.apache.tika.Tika,35
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102938,affects,cyclicDep,102931,org.apache.tika.parser.AutoDetectParser,418
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102941,affects,cyclicDep,102931,org.apache.tika.io.FilenameUtils,4456
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102940,affects,cyclicDep,102931,org.apache.tika.mime.MimeTypes,799
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102942,affects,cyclicDep,102931,org.apache.tika.io.TikaInputStream,52
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102947,affects,cyclicDep,102944,org.apache.tika.utils.ParserUtils,4541
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102949,affects,cyclicDep,102944,org.apache.tika.parser.ParserDecorator,808
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102948,affects,cyclicDep,102944,org.apache.tika.parser.multiple.AbstractMultipleParser,4517
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102955,affects,cyclicDep,102951,org.apache.tika.detect.CompositeEncodingDetector,12929
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102954,affects,cyclicDep,102951,org.apache.tika.detect.EncodingDetector,1667
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102957,affects,cyclicDep,102951,org.apache.tika.parser.DefaultParser,1284
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102956,affects,cyclicDep,102951,org.apache.tika.detect.DefaultEncodingDetector,1647
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102959,affects,cyclicDep,102951,org.apache.tika.Tika,35
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102958,affects,cyclicDep,102951,org.apache.tika.parser.AutoDetectParser,418
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102961,affects,cyclicDep,102951,org.apache.tika.io.FilenameUtils,4456
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102960,affects,cyclicDep,102951,org.apache.tika.mime.MimeTypes,799
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102962,affects,cyclicDep,102951,org.apache.tika.io.TikaInputStream,52
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102967,affects,cyclicDep,102964,org.apache.tika.detect.CompositeEncodingDetector,12929
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102969,affects,cyclicDep,102964,org.apache.tika.parser.DefaultParser,1284
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102968,affects,cyclicDep,102964,org.apache.tika.detect.DefaultEncodingDetector,1647
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102971,affects,cyclicDep,102964,org.apache.tika.Tika,35
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102970,affects,cyclicDep,102964,org.apache.tika.parser.AutoDetectParser,418
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102973,affects,cyclicDep,102964,org.apache.tika.io.FilenameUtils,4456
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102972,affects,cyclicDep,102964,org.apache.tika.mime.MimeTypes,799
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102974,affects,cyclicDep,102964,org.apache.tika.io.TikaInputStream,52
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102979,affects,cyclicDep,102976,org.apache.tika.renderer.Renderer,6898
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102981,affects,cyclicDep,102976,org.apache.tika.parser.DefaultParser,1284
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102980,affects,cyclicDep,102976,org.apache.tika.parser.RenderingParser,24291
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102983,affects,cyclicDep,102976,org.apache.tika.Tika,35
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102982,affects,cyclicDep,102976,org.apache.tika.parser.AutoDetectParser,418
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102985,affects,cyclicDep,102976,org.apache.tika.io.FilenameUtils,4456
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102984,affects,cyclicDep,102976,org.apache.tika.mime.MimeTypes,799
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102986,affects,cyclicDep,102976,org.apache.tika.io.TikaInputStream,52
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102991,affects,cyclicDep,102988,org.apache.tika.renderer.RenderResult,6868
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102993,affects,cyclicDep,102988,org.apache.tika.renderer.Renderer,6898
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102992,affects,cyclicDep,102988,org.apache.tika.renderer.RenderResults,6756
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102995,affects,cyclicDep,102988,org.apache.tika.parser.DefaultParser,1284
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102994,affects,cyclicDep,102988,org.apache.tika.parser.RenderingParser,24291
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102997,affects,cyclicDep,102988,org.apache.tika.Tika,35
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102996,affects,cyclicDep,102988,org.apache.tika.parser.AutoDetectParser,418
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102999,affects,cyclicDep,102988,org.apache.tika.io.FilenameUtils,4456
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,102998,affects,cyclicDep,102988,org.apache.tika.mime.MimeTypes,799
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103000,affects,cyclicDep,102988,org.apache.tika.io.TikaInputStream,52
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103005,affects,cyclicDep,103002,org.apache.tika.renderer.CompositeRenderer,12722
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103007,affects,cyclicDep,103002,org.apache.tika.parser.AutoDetectParser,418
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103006,affects,cyclicDep,103002,org.apache.tika.parser.DefaultParser,1284
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103009,affects,cyclicDep,103002,org.apache.tika.mime.MimeTypes,799
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103008,affects,cyclicDep,103002,org.apache.tika.Tika,35
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103011,affects,cyclicDep,103002,org.apache.tika.io.TikaInputStream,52
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103010,affects,cyclicDep,103002,org.apache.tika.io.FilenameUtils,4456
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103017,affects,cyclicDep,103013,org.apache.tika.parser.AutoDetectParser,418
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103016,affects,cyclicDep,103013,org.apache.tika.parser.RecursiveParserWrapper,7293
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103019,affects,cyclicDep,103013,org.apache.tika.mime.MimeTypes,799
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103018,affects,cyclicDep,103013,org.apache.tika.Tika,35
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103020,affects,cyclicDep,103013,org.apache.tika.io.FilenameUtils,4456
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103025,affects,cyclicDep,103022,org.apache.tika.parser.RecursiveParserWrapper,7293
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103027,affects,cyclicDep,103022,org.apache.tika.Tika,35
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103026,affects,cyclicDep,103022,org.apache.tika.parser.AutoDetectParser,418
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103029,affects,cyclicDep,103022,org.apache.tika.io.FilenameUtils,4456
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103028,affects,cyclicDep,103022,org.apache.tika.mime.MimeTypes,799
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103030,affects,cyclicDep,103022,org.apache.tika.io.TikaInputStream,52
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103035,affects,cyclicDep,103032,org.apache.tika.sax.SecureContentHandler,7366
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103037,affects,cyclicDep,103032,org.apache.tika.parser.AutoDetectParser,418
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103036,affects,cyclicDep,103032,org.apache.tika.parser.RecursiveParserWrapper,7293
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103039,affects,cyclicDep,103032,org.apache.tika.mime.MimeTypes,799
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103038,affects,cyclicDep,103032,org.apache.tika.Tika,35
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103041,affects,cyclicDep,103032,org.apache.tika.io.TikaInputStream,52
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103040,affects,cyclicDep,103032,org.apache.tika.io.FilenameUtils,4456
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103047,affects,cyclicDep,103043,org.apache.tika.Tika,35
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103046,affects,cyclicDep,103043,org.apache.tika.parser.ParsingReader,23668
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103049,affects,cyclicDep,103043,org.apache.tika.io.FilenameUtils,4456
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103048,affects,cyclicDep,103043,org.apache.tika.mime.MimeTypes,799
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103050,affects,cyclicDep,103043,org.apache.tika.io.TikaInputStream,52
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103055,affects,cyclicDep,103052,org.apache.tika.mime.MimeTypes,799
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103057,affects,cyclicDep,103052,org.apache.tika.io.TikaInputStream,52
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103056,affects,cyclicDep,103052,org.apache.tika.io.FilenameUtils,4456
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103058,affects,cyclicDep,103052,org.apache.tika.detect.Detector,455
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103063,affects,cyclicDep,103060,org.apache.tika.detect.TextDetector,12827
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103065,affects,cyclicDep,103060,org.apache.tika.io.FilenameUtils,4456
tika,697d7c047daf1f661a4ed067bbc8f9c58bb6faa2,1,2026-01-07T07:46:39.000,103064,affects,cyclicDep,103060,org.apache.tika.mime.MimeTypes,799
