Project,Package,Class,Smell,Description,File
tika,org.apache.tika.parser.microsoft.chm,ChmDirectoryListingSet,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/chm/ChmDirectoryListingSet.java
tika,org.apache.tika.parser.microsoft.pst,OutlookPSTParserTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.parser.Parser,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/pst/OutlookPSTParserTest.java
tika,org.apache.tika.parser.microsoft.pst,OutlookPSTParser,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.metadata.Metadata; org.apache.tika.sax.XHTMLContentHandler,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/pst/OutlookPSTParser.java
tika,org.apache.tika.parser.microsoft.pst,OutlookPSTParser,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/pst/OutlookPSTParser.java
tika,org.apache.tika.parser.microsoft.pst,PSTMailItemParser,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.parser.html.JSoupParser; org.apache.tika.metadata.Metadata; org.apache.tika.sax.XHTMLContentHandler,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/pst/PSTMailItemParser.java
tika,org.apache.tika.parser.microsoft.pst,PSTMailItemParser,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 17,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/pst/PSTMailItemParser.java
tika,org.apache.tika.parser.microsoft.onenote,OneNoteParserTest,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.metadata.Metadata,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/onenote/OneNoteParserTest.java
tika,org.apache.tika.parser.microsoft.onenote,FndStructureConstants.CanRevise,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/FndStructureConstants.java
tika,org.apache.tika.parser.microsoft.onenote,FileNode,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 11,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/FileNode.java
tika,org.apache.tika.parser.microsoft.onenote,PropertyValue,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.parser.microsoft.onenote.OneNotePtr; org.apache.tika.parser.microsoft.onenote.PropertySet,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/PropertyValue.java
tika,org.apache.tika.parser.microsoft.onenote,PropertyValue,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/PropertyValue.java
tika,org.apache.tika.parser.microsoft.onenote,PropertyValue,Law of Demeter violation,The tool detected the smell in this method (print) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.tika.parser.microsoft.onenote.FileNodePtr.dereference; org.apache.tika.parser.microsoft.onenote.FileNode.print,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/PropertyValue.java
tika,org.apache.tika.parser.microsoft.onenote,OneNoteHeader,Law of Demeter violation,The tool detected the smell in this method (isMsOneStoreFormat) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.tika.parser.microsoft.onenote.GUID.nil; org.apache.tika.parser.microsoft.onenote.GUID.equals,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/OneNoteHeader.java
tika,org.apache.tika.parser.microsoft.onenote,OneNoteTreeWalker,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.parser.microsoft.onenote.OneNotePtr,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/OneNoteTreeWalker.java
tika,org.apache.tika.parser.microsoft.onenote,OneNoteTreeWalker,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 24,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/OneNoteTreeWalker.java
tika,org.apache.tika.parser.microsoft.onenote,OneNoteTreeWalker,Law of Demeter violation,The tool detected the smell in this method (walkFileNode) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.tika.parser.microsoft.onenote.FileChunkReference.equals; org.apache.tika.parser.microsoft.onenote.FileChunkReference.nil,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/OneNoteTreeWalker.java
tika,org.apache.tika.parser.microsoft.onenote,OneNoteParser,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic.AlternativePackaging; org.apache.tika.parser.microsoft.onenote.OneNoteLegacyDumpStrings; org.apache.tika.sax.XHTMLContentHandler; org.apache.tika.parser.microsoft.onenote.OneNotePtr; org.apache.tika.parser.microsoft.onenote.OneNoteTreeWalker; org.apache.tika.parser.microsoft.onenote.fsshttpb.MSOneStoreParser; org.apache.tika.io.TemporaryResources,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/OneNoteParser.java
tika,org.apache.tika.parser.microsoft.onenote,OneNoteParser,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 20,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/OneNoteParser.java
tika,org.apache.tika.parser.microsoft.onenote,ObjectDeclarationWithRefCount.ReadOnly,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/ObjectDeclarationWithRefCount.java
tika,org.apache.tika.parser.microsoft.onenote,OneNoteLegacyDumpStrings,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: MIN_STRING_LENGTH (42); ACCEPTABLE_ALPHA_TO_OTHER_CHAR_RATIO (44); BUFFER_SIZE (46),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/OneNoteLegacyDumpStrings.java
tika,org.apache.tika.parser.microsoft.onenote,FileNodeUnion,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/FileNodeUnion.java
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.parser.microsoft.onenote.FileChunkReference; org.apache.tika.parser.microsoft.onenote.ExtendedGUID; org.apache.tika.parser.microsoft.onenote.OneNoteHeader; org.apache.tika.parser.microsoft.onenote.CheckedFileNodePushBack; org.apache.tika.parser.microsoft.onenote.FileNodePtr; org.apache.tika.parser.microsoft.onenote.FileNodePtrBackPush,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/OneNotePtr.java
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 26,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/OneNotePtr.java
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,Law of Demeter violation,The tool detected the smell in this method (deserializeHeader) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setBuildNumberNewestWritten; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setIgnoredZeroC; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setGuidAncestor; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setGuidFile; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setIgnoredZeroB; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setcTransactionsInLog; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setFcrLegacyTransactionLog; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setGuidFileType; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setGuidDenyReadFileVersion; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setFfvLastCodeThatWroteToThisFile; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setGuidFileFormat; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setIgnoredZeroA; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setFcrFreeChunkList; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setBuildNumberLastWroteToFile; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setFcrLegacyFileNodeListRoot; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setCbLegacyFreeSpaceInFreeChunkList; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setIgnoredZeroD; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setCrcName; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setnFileVersionGeneration; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setGuidLegacyFileVersion; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setFfvNewestCodeThatHasWrittenToThisFile; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setFcrLegacyFreeChunkList; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setFcrHashedChunkList; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setFcrTransactionLog; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setCbExpectedFileLength; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setGuidFileVersion; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setBuildNumberCreated; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setFcrDebugLogB; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setGrfDebugLogFlags; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setCbFreeSpaceInFreeChunkList; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setFfvOldestCodeThatMayReadThisFile; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setRgbPlaceholder; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setFfvOldestCodeThatHasWrittenToThisFile; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setFcrFileNodeListRoot; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setFcrDebugLogA; org.apache.tika.parser.microsoft.onenote.OneNoteHeader.setBuildNumberOldestWritten,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/OneNotePtr.java
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,Law of Demeter violation,The tool detected the smell in this method (deserializeHeader) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.tika.parser.microsoft.onenote.OneNoteHeader.getGuidFileFormat; org.apache.tika.parser.microsoft.onenote.GUID.toString,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/OneNotePtr.java
tika,org.apache.tika.parser.microsoft.onenote,OneNotePtr,Law of Demeter violation,The tool detected the smell in this method (internalDeserializeFileNodeList) because the method voilates the law of Demeter. The long chain of method invocations is : org.apache.tika.parser.microsoft.onenote.FileChunkReference.equals; org.apache.tika.parser.microsoft.onenote.FileChunkReference.nil,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/OneNotePtr.java
tika,org.apache.tika.parser.microsoft.msg,ExtendedMetadataExtractor,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.parser.microsoft.msg.TikaNameIdChunks,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/msg/ExtendedMetadataExtractor.java
tika,org.apache.tika.parser.microsoft.ooxml.xwpf,XWPFStylesShim,Global State,The tool detected the smell in this class because the class declares global variables. The detected global variables are: EMPTY_STYLES (42),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/ooxml/xwpf/XWPFStylesShim.java
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,ObjectGroupObjectBLOBDataDeclaration,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic.Compact64bitInt; org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic.ExGuid,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/ObjectGroupObjectBLOBDataDeclaration.java
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,PropertySetObject,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.space.ObjectSpaceObjectPropSet,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/PropertySetObject.java
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,JCIDObject,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic.JCID,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/JCIDObject.java
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,StreamObjectHeaderStart32bit,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic.Compact64bitInt; org.apache.tika.parser.microsoft.onenote.fsshttpb.util.BitReader; org.apache.tika.parser.microsoft.onenote.fsshttpb.util.BitWriter,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/StreamObjectHeaderStart32bit.java
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,SignatureObject,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic.BinaryItem,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/SignatureObject.java
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,StreamObjectHeaderStart16bit,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.parser.microsoft.onenote.fsshttpb.util.BitReader; org.apache.tika.parser.microsoft.onenote.fsshttpb.util.BitWriter,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/StreamObjectHeaderStart16bit.java
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,StreamObjectHeaderStart16bit,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 8,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/StreamObjectHeaderStart16bit.java
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,ObjectGroupObjectDataBLOBReference,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic.ExGUIDArray; org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic.ExGuid; org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic.CellIDArray,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/ObjectGroupObjectDataBLOBReference.java
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,ObjectGroupObjectDeclare,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic.Compact64bitInt; org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic.ExGuid,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/ObjectGroupObjectDeclare.java
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,StreamObjectHeaderEnd8bit,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.parser.microsoft.onenote.fsshttpb.util.BitReader; org.apache.tika.parser.microsoft.onenote.fsshttpb.util.BitWriter,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/StreamObjectHeaderEnd8bit.java
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,ObjectGroupObjectData,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic.BinaryItem; org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic.ExGUIDArray; org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic.CellIDArray,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/ObjectGroupObjectData.java
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,LeafNodeObject.IntermediateNodeObjectBuilder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/LeafNodeObject.java
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,DataElement,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic.SerialNumber; org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic.ExGuid,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/DataElement.java
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,DataHashObject,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic.BinaryItem,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/DataHashObject.java
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,IntermediateNodeObject.RootNodeObjectBuilder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/IntermediateNodeObject.java
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,ObjectGroupDataElementData.Builder,Global State,The tool detected the smell in this class because the class can be accessed as a `global` state.,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/ObjectGroupDataElementData.java
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,PropertySet,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic.PropertyID; org.apache.tika.parser.microsoft.onenote.fsshttpb.property.IProperty,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/PropertySet.java
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,PropertySet,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/PropertySet.java
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,StreamObject,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.parser.microsoft.onenote.fsshttpb.util.BitReader,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/StreamObject.java
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,StreamObjectHeaderEnd16bit,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: org.apache.tika.parser.microsoft.onenote.fsshttpb.util.BitReader; org.apache.tika.parser.microsoft.onenote.fsshttpb.util.BitWriter,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/StreamObjectHeaderEnd16bit.java
tika,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj,RevisionStoreObjectGroup,Excessive Dependency,The tool detected the smell in this class because the class depends on too many dependencies. The total number of dependencies is: 12,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/onenote/fsshttpb/streamobj/RevisionStoreObjectGroup.java
