Project,Package,Class,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-In,Fan-Out,File,Line no
tika,org.apache.tika.parser.txt,CharsetRecog_sbcs.CharsetRecog_EBCDIC_500_en,0,0,0,0,8,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,1743
tika,org.apache.tika.parser.txt,CharsetRecog_sbcs.CharsetRecog_EBCDIC_500_de,0,0,0,0,8,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,1756
tika,org.apache.tika.parser.txt,CharsetRecog_sbcs.CharsetRecog_EBCDIC_500_fr,0,0,0,0,8,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,1767
tika,org.apache.tika.parser.txt,CharsetRecog_sbcs.CharsetRecog_EBCDIC_500_es,0,0,0,0,8,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,1777
tika,org.apache.tika.parser.txt,CharsetRecog_sbcs.CharsetRecog_EBCDIC_500_it,0,0,0,0,8,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,1787
tika,org.apache.tika.parser.txt,CharsetRecog_sbcs.CharsetRecog_EBCDIC_500_nl,0,0,0,0,8,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecog_sbcs.java,1797
tika,org.apache.tika.parser.txt,UniversalEncodingDetector,3,0,3,3,39,5,0,1,0.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/UniversalEncodingDetector.java,27
tika,org.apache.tika.parser.txt,CharsetRecognizer,0,0,3,1,23,3,5,0,-1.0,3,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/txt/CharsetRecognizer.java,11
tika,org.apache.tika.parser.csv,TextAndCSVParserTest,7,0,17,13,140,20,0,0,0.17647058823529413,0,7,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/test/java/org/apache/tika/parser/csv/TextAndCSVParserTest.java,41
tika,org.apache.tika.parser.csv,CSVSnifferTest,8,0,5,4,49,5,0,0,0.4,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/test/java/org/apache/tika/parser/csv/CSVSnifferTest.java,38
tika,org.apache.tika.parser.csv,CSVSniffer,20,0,4,0,302,9,0,0,0.0,2,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/csv/CSVSniffer.java,36
tika,org.apache.tika.parser.csv,CSVSniffer.UnsurprisingEOF,0,0,0,0,2,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/csv/CSVSniffer.java,103
tika,org.apache.tika.parser.csv,CSVSniffer.HitMarkLimitException,0,0,0,0,2,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/csv/CSVSniffer.java,107
tika,org.apache.tika.parser.csv,CSVSniffer.MutableInt,1,0,0,0,12,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/csv/CSVSniffer.java,111
tika,org.apache.tika.parser.csv,CSVSniffer.Snifflet,9,0,0,0,221,0,0,0,-1.0,0,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/csv/CSVSniffer.java,131
tika,org.apache.tika.parser.csv,CSVSniffer.CloseShieldReader,0,0,0,0,7,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/csv/CSVSniffer.java,403
tika,org.apache.tika.parser.csv,TextAndCSVConfig,4,0,3,3,28,3,0,0,0.0,1,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/csv/TextAndCSVConfig.java,23
tika,org.apache.tika.parser.csv,CSVParams,3,0,11,8,40,11,0,0,0.18181818181818182,1,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/csv/CSVParams.java,23
tika,org.apache.tika.parser.csv,TextAndCSVParser,16,3,11,5,251,45,0,2,0.2727272727272727,3,14,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/csv/TextAndCSVParser.java,54
tika,org.apache.tika.parser.csv,CSVResult,4,0,8,8,47,10,0,0,0.0,2,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-text-module/src/main/java/org/apache/tika/parser/csv/CSVResult.java,23
tika,org.apache.tika.detect.microsoft,POIFSContainerDetectorTest,0,0,7,1,45,9,0,0,-1.0,0,5,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/detect/microsoft/POIFSContainerDetectorTest.java,32
tika,org.apache.tika.detect.microsoft,POIFSContainerDetector,63,25,14,4,492,83,0,1,0.0,5,6,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/detect/microsoft/POIFSContainerDetector.java,54
tika,org.apache.tika.parser.microsoft,TNEFParserTest,1,0,4,4,46,4,0,1,0.5,0,10,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/TNEFParserTest.java,35
tika,org.apache.tika.parser.microsoft,VisioParserTest,0,0,1,1,14,1,0,0,-1.0,0,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/VisioParserTest.java,33
tika,org.apache.tika.parser.microsoft,OldExcelParserTest,1,0,5,5,54,5,0,0,0.4,0,8,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/OldExcelParserTest.java,36
tika,org.apache.tika.parser.microsoft,ProjectParserTest,0,0,3,2,40,3,0,0,-1.0,0,6,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/ProjectParserTest.java,37
tika,org.apache.tika.parser.microsoft,AbstractPOIContainerExtractionTest,14,14,2,0,37,3,3,0,0.0,0,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/AbstractPOIContainerExtractionTest.java,29
tika,org.apache.tika.parser.microsoft,MSOwnerFileParserTest,0,0,1,1,6,1,0,0,-1.0,0,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/MSOwnerFileParserTest.java,26
tika,org.apache.tika.parser.microsoft,WriteProtectedParserTest,0,0,1,1,10,1,0,0,-1.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/WriteProtectedParserTest.java,30
tika,org.apache.tika.parser.microsoft,SolidworksParserTest,0,0,6,6,119,6,0,0,-1.0,0,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/SolidworksParserTest.java,33
tika,org.apache.tika.parser.microsoft,EMFParserTest,0,0,3,3,25,3,0,0,-1.0,0,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/EMFParserTest.java,29
tika,org.apache.tika.parser.microsoft,PublisherParserTest,0,0,1,1,15,1,0,0,-1.0,0,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/PublisherParserTest.java,32
tika,org.apache.tika.parser.microsoft,OfficeParserTest,0,0,2,1,11,2,0,0,-1.0,0,4,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/OfficeParserTest.java,30
tika,org.apache.tika.parser.microsoft,OLE2CasingTest,1,0,4,2,33,7,0,0,0.75,0,3,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/OLE2CasingTest.java,34
tika,org.apache.tika.parser.microsoft,WordParserTest,0,0,35,35,401,41,0,0,-1.0,0,12,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/WordParserTest.java,51
tika,org.apache.tika.parser.microsoft,OutlookParserTest,0,0,16,15,249,17,0,0,-1.0,0,13,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/OutlookParserTest.java,50
tika,org.apache.tika.parser.microsoft,PowerPointParserTest,0,0,18,18,222,22,0,0,-1.0,0,7,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/PowerPointParserTest.java,39
tika,org.apache.tika.parser.microsoft,POIContainerExtractionTest,0,0,8,8,115,18,0,1,-1.0,0,5,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/POIContainerExtractionTest.java,37
tika,org.apache.tika.parser.microsoft,WMFParserTest,0,0,3,2,14,3,0,0,-1.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/WMFParserTest.java,29
tika,org.apache.tika.parser.microsoft,JackcessParserTest,0,0,4,4,84,5,0,0,-1.0,0,7,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/JackcessParserTest.java,40
tika,org.apache.tika.parser.microsoft,ExcelParserTest,0,0,23,23,392,26,0,0,-1.0,0,13,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/test/java/org/apache/tika/parser/microsoft/ExcelParserTest.java,50
tika,org.apache.tika.parser.microsoft,WMFParser,2,0,2,2,52,6,0,1,1.0,0,5,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/WMFParser.java,43
tika,org.apache.tika.parser.microsoft,AbstractOfficeParser,1,0,25,25,118,26,3,1,0.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/AbstractOfficeParser.java,25
tika,org.apache.tika.parser.microsoft,OfficeParserConfig,16,0,32,32,179,32,0,0,0.5,22,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/OfficeParserConfig.java,22
tika,org.apache.tika.parser.microsoft,TextCell,1,0,3,3,15,3,0,1,0.0,0,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/TextCell.java,23
tika,org.apache.tika.parser.microsoft,OutlookExtractor,20,0,26,4,660,134,0,1,0.0,2,21,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/OutlookExtractor.java,91
tika,org.apache.tika.parser.microsoft,OutlookExtractor.BODY_TYPES_PROCESSED,0,0,0,0,1,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/OutlookExtractor.java,96
tika,org.apache.tika.parser.microsoft,OutlookExtractor.RECIPIENT_TYPE,1,0,0,0,11,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/OutlookExtractor.java,939
tika,org.apache.tika.parser.microsoft,OutlookExtractor.ADDRESS_TYPE,0,0,0,0,1,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/OutlookExtractor.java,958
tika,org.apache.tika.parser.microsoft,OutlookExtractor.Recipient,5,0,0,0,7,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/OutlookExtractor.java,962
tika,org.apache.tika.parser.microsoft,ListManager,1,0,6,2,125,30,0,1,0.0,1,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/ListManager.java,28
tika,org.apache.tika.parser.microsoft,TikaExcelGeneralFormat,6,0,3,3,44,7,0,0,0.6666666666666666,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/TikaExcelGeneralFormat.java,32
tika,org.apache.tika.parser.microsoft,EMFParser,12,2,10,2,167,34,0,1,0.2,4,8,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/EMFParser.java,50
tika,org.apache.tika.parser.microsoft,EMFParser.ParseState,6,0,0,0,8,0,0,0,-1.0,0,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/EMFParser.java,279
tika,org.apache.tika.parser.microsoft,OfficeParser,5,0,6,4,215,37,0,2,0.6666666666666666,7,16,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/OfficeParser.java,66
tika,org.apache.tika.parser.microsoft,OfficeParser.POIFSDocumentType,3,0,0,0,33,0,0,0,-1.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/OfficeParser.java,309
tika,org.apache.tika.parser.microsoft,JackcessParser,9,4,2,2,66,7,0,1,1.0,1,11,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/JackcessParser.java,46
tika,org.apache.tika.parser.microsoft,JackcessParser.IgnoreLinkResolver,0,0,0,0,5,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/JackcessParser.java,127
tika,org.apache.tika.parser.microsoft,FormattingUtils,0,0,4,3,60,13,0,0,-1.0,2,1,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/FormattingUtils.java,30
tika,org.apache.tika.parser.microsoft,FormattingUtils.Tag,0,0,0,0,4,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/FormattingUtils.java,96
tika,org.apache.tika.parser.microsoft,WordExtractor,15,0,17,2,489,85,0,1,0.35294117647058826,2,8,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/WordExtractor.java,68
tika,org.apache.tika.parser.microsoft,WordExtractor.TagAndStyle,2,0,0,0,17,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/WordExtractor.java,631
tika,org.apache.tika.parser.microsoft,WordExtractor.PicturesSource,6,0,0,0,59,0,0,0,-1.0,0,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/WordExtractor.java,653
tika,org.apache.tika.parser.microsoft,HSLFExtractor,1,0,17,1,431,91,0,1,0.17647058823529413,0,9,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/HSLFExtractor.java,67
tika,org.apache.tika.parser.microsoft,LinkedCell,1,0,2,2,16,2,0,2,0.0,0,2,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/LinkedCell.java,23
tika,org.apache.tika.parser.microsoft,SummaryExtractor,4,0,15,4,178,41,0,0,0.13333333333333333,4,11,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/SummaryExtractor.java,50
tika,org.apache.tika.parser.microsoft,TikaExcelDataFormatter,1,0,4,4,28,6,0,0,0.75,3,0,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-parsers/tika-parsers-standard/tika-parsers-standard-modules/tika-parser-microsoft-module/src/main/java/org/apache/tika/parser/microsoft/TikaExcelDataFormatter.java,25
