Project,Package,Class,Smell,Description,File
tika,org.apache.tika.pipes,PipesServer.MetadataListAndEmbeddedBytes,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: metadataList; embeddedDocumentBytesHandler,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/pipes/PipesServer.java
tika,org.apache.tika.pipes,PipesServer.MetadataListAndEmbeddedBytes,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/pipes/PipesServer.java
tika,org.apache.tika.pipes,PipesConfig,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): PipesConfigBase,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/pipes/PipesConfig.java
tika,org.apache.tika.pipes,FetchEmitTuple,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_ON_PARSE_EXCEPTION; id; fetchKey; emitKey; metadata; parseContext; onParseException; embeddedDocumentBytesConfig,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/pipes/FetchEmitTuple.java
tika,org.apache.tika.pipes,FetchEmitTuple.ON_PARSE_EXCEPTION,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: ,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/pipes/FetchEmitTuple.java
tika,org.apache.tika.pipes,FetchEmitTuple.ON_PARSE_EXCEPTION,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/pipes/FetchEmitTuple.java
tika,org.apache.tika.pipes,LoggingPipesReporter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/pipes/LoggingPipesReporter.java
tika,org.apache.tika.pipes,FailedToStartClientException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/pipes/FailedToStartClientException.java
tika,org.apache.tika.pipes,CompositePipesReporter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/pipes/CompositePipesReporter.java
tika,org.apache.tika.pipes,PipesConfigBase,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_MAX_FOR_EMIT_BATCH; DEFAULT_TIMEOUT_MILLIS; DEFAULT_STARTUP_TIMEOUT_MILLIS; DEFAULT_SHUTDOWN_CLIENT_AFTER_MILLS; DEFAULT_NUM_CLIENTS; DEFAULT_MAX_FILES_PROCESSED_PER_PROCESS; maxForEmitBatchBytes; timeoutMillis; startupTimeoutMillis; sleepOnStartupTimeoutMillis; shutdownClientAfterMillis; numClients; maxFilesProcessedPerProcess; DEFAULT_STALE_FETCHER_TIMEOUT_SECONDS; staleFetcherTimeoutSeconds; DEFAULT_STALE_FETCHER_DELAY_SECONDS; staleFetcherDelaySeconds; forkedJvmArgs; tikaConfig; javaPath,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/pipes/PipesConfigBase.java
tika,org.apache.tika.pipes,PipesConfigBase,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 25 public methods,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/pipes/PipesConfigBase.java
tika,org.apache.tika.pipes.async,MockFetcher,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/pipes/async/MockFetcher.java
tika,org.apache.tika.pipes.async,MockDigesterFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/pipes/async/MockDigesterFactory.java
tika,org.apache.tika.pipes.async,MockDigesterFactory.MockEncoder,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: ,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/pipes/async/MockDigesterFactory.java
tika,org.apache.tika.pipes.async,MockDigesterFactory.MockEncoder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/pipes/async/MockDigesterFactory.java
tika,org.apache.tika.pipes.async,AsyncProcessor.FetchEmitWorker,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: asyncConfig; fetchEmitTuples; emitDataQueue,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/pipes/async/AsyncProcessor.java
tika,org.apache.tika.pipes.async,AsyncProcessor.FetchEmitWorker,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/pipes/async/AsyncProcessor.java
tika,org.apache.tika.pipes.async,OfferLargerThanQueueSize,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/pipes/async/OfferLargerThanQueueSize.java
tika,org.apache.tika.pipes.async,AsyncEmitter.EmitDataCache,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: maxBytes; estimatedSize; size; map,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/pipes/async/AsyncEmitter.java
tika,org.apache.tika.pipes.async,AsyncEmitter.EmitDataCache,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/pipes/async/AsyncEmitter.java
tika,org.apache.tika.pipes.async,AsyncStatus.ASYNC_STATUS,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: ,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/pipes/async/AsyncStatus.java
tika,org.apache.tika.pipes.async,AsyncStatus.ASYNC_STATUS,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/pipes/async/AsyncStatus.java
tika,org.apache.tika.pipes.fetcher,MockFetcher,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/pipes/fetcher/MockFetcher.java
tika,org.apache.tika.pipes.fetcher,MockFetcher,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): AbstractFetcher; Initializable,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/pipes/fetcher/MockFetcher.java
tika,org.apache.tika.pipes.fetcher,FetcherStringException,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/pipes/fetcher/FetcherStringException.java
tika,org.apache.tika.pipes.fetcher,FetcherStringException,Broken Hierarchy,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): TikaException,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/pipes/fetcher/FetcherStringException.java
tika,org.apache.tika.pipes.fetcher,EmptyFetcher,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/pipes/fetcher/EmptyFetcher.java
tika,org.apache.tika.pipes.fetcher,RangeFetcher,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/pipes/fetcher/RangeFetcher.java
tika,org.apache.tika.metadata.listfilter,AttachmentCountingListFilter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/metadata/listfilter/AttachmentCountingListFilter.java
tika,org.apache.tika.metadata.listfilter,MetadataListFilter,Cyclic Hierarchy,The tool detected the smell in this class because the class depends on one of its subclasses (creating cycle in the hierarchy). The class is dependent on the following subclass: CompositeMetadataListFilter,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/listfilter/MetadataListFilter.java
tika,org.apache.tika.metadata.listfilter,NoOpListFilter,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/listfilter/NoOpListFilter.java
tika,org.apache.tika.metadata.writefilter,StandardWriteFilter,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: ALWAYS_SET_FIELDS; ALWAYS_ADD_FIELDS; METADATA_TRUNCATED_KEY; TIKA_CONTENT_KEY; TRUE; minimumMaxFieldSizeInAlwaysFields; includeEmpty; maxTotalEstimatedSize; maxValuesPerField; maxFieldSize; maxKeySize; includeFields; excludeFields; fieldSizes; estimatedSize; string; size; truncated,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/writefilter/StandardWriteFilter.java
tika,org.apache.tika.metadata.writefilter,StandardWriteFilter.StringSizePair,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: string; size; truncated,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/writefilter/StandardWriteFilter.java
tika,org.apache.tika.metadata.writefilter,StandardWriteFilter.StringSizePair,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/writefilter/StandardWriteFilter.java
tika,org.apache.tika.metadata.writefilter,StandardWriteFilterFactory,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/writefilter/StandardWriteFilterFactory.java
tika,org.apache.tika.metadata.writefilter,StandardWriteFilterFactory,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: DEFAULT_MAX_KEY_SIZE; DEFAULT_MAX_FIELD_SIZE; DEFAULT_TOTAL_ESTIMATED_BYTES; DEFAULT_MAX_VALUES_PER_FIELD; includeFields; excludeFields; maxKeySize; maxFieldSize; maxTotalEstimatedBytes; maxValuesPerField; includeEmpty,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/writefilter/StandardWriteFilterFactory.java
tika,org.apache.tika.metadata,TestMetadata.MetadataDateAdder,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: random,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/metadata/TestMetadata.java
tika,org.apache.tika.metadata,TestMetadata.MetadataDateAdder,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/test/java/org/apache/tika/metadata/TestMetadata.java
tika,org.apache.tika.metadata,XMPDC,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: PREFIX_DC; PREFIX_DC_TERMS; FORMAT; IDENTIFIER; MODIFIED; CONTRIBUTOR; COVERAGE; CREATOR; CREATED; DATE; DESCRIPTION; LANGUAGE; PUBLISHER; RELATION; RIGHTS; SOURCE; SUBJECT; TITLE; TYPE,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/XMPDC.java
tika,org.apache.tika.metadata,Message,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: MESSAGE_PREFIX; MESSAGE_RAW_HEADER_PREFIX; MESSAGE_RECIPIENT_ADDRESS; MESSAGE_FROM; MESSAGE_TO; MESSAGE_CC; MESSAGE_BCC; MULTIPART_SUBTYPE; MULTIPART_BOUNDARY; MESSAGE_FROM_NAME; MESSAGE_FROM_EMAIL; MESSAGE_TO_NAME; MESSAGE_TO_DISPLAY_NAME; MESSAGE_TO_EMAIL; MESSAGE_CC_NAME; MESSAGE_CC_DISPLAY_NAME; MESSAGE_CC_EMAIL; MESSAGE_BCC_NAME; MESSAGE_BCC_DISPLAY_NAME; MESSAGE_BCC_EMAIL,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/Message.java
tika,org.apache.tika.metadata,XMPPDF,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: PREFIX; ABOUT; KEY_WORDS; PDF_VERSION; PRODUCER,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/XMPPDF.java
tika,org.apache.tika.metadata,TIFF,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: BITS_PER_SAMPLE; IMAGE_LENGTH; IMAGE_WIDTH; SAMPLES_PER_PIXEL; FLASH_FIRED; EXPOSURE_TIME; F_NUMBER; FOCAL_LENGTH; ISO_SPEED_RATINGS; EQUIPMENT_MAKE; EQUIPMENT_MODEL; SOFTWARE; ORIENTATION; RESOLUTION_HORIZONTAL; RESOLUTION_VERTICAL; RESOLUTION_UNIT; ORIGINAL_DATE; EXIF_PAGE_COUNT,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/TIFF.java
tika,org.apache.tika.metadata,WordPerfect,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: WORDPERFECT_METADATA_NAME_PREFIX; FILE_SIZE; FILE_ID; PRODUCT_TYPE; FILE_TYPE; MAJOR_VERSION; MINOR_VERSION; ENCRYPTED,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/WordPerfect.java
tika,org.apache.tika.metadata,Property,Insufficient Modularization,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 38 public methods,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/Property.java
tika,org.apache.tika.metadata,Property.PropertyType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: ,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/Property.java
tika,org.apache.tika.metadata,Property.PropertyType,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/Property.java
tika,org.apache.tika.metadata,Property.ValueType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: ,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/Property.java
tika,org.apache.tika.metadata,Property.ValueType,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/Property.java
tika,org.apache.tika.metadata,MachineMetadata,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PREFIX; ARCHITECTURE_BITS; PLATFORM_SYSV; PLATFORM_HPUX; PLATFORM_NETBSD; PLATFORM_LINUX; PLATFORM_SOLARIS; PLATFORM_AIX; PLATFORM_IRIX; PLATFORM_FREEBSD; PLATFORM_TRU64; PLATFORM_ARM; PLATFORM_EMBEDDED; PLATFORM_WINDOWS; PLATFORM; MACHINE_x86_32; MACHINE_x86_64; MACHINE_IA_64; MACHINE_SPARC; MACHINE_M68K; MACHINE_M88K; MACHINE_MIPS; MACHINE_PPC; MACHINE_S370; MACHINE_S390; MACHINE_ARM; MACHINE_VAX; MACHINE_ALPHA; MACHINE_EFI; MACHINE_M32R; MACHINE_SH3; MACHINE_SH4; MACHINE_SH5; MACHINE_UNKNOWN; MACHINE_TYPE; ENDIAN; LITTLE; BIG; name; msb,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/MachineMetadata.java
tika,org.apache.tika.metadata,MachineMetadata,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: PREFIX; ARCHITECTURE_BITS; PLATFORM_SYSV; PLATFORM_HPUX; PLATFORM_NETBSD; PLATFORM_LINUX; PLATFORM_SOLARIS; PLATFORM_AIX; PLATFORM_IRIX; PLATFORM_FREEBSD; PLATFORM_TRU64; PLATFORM_ARM; PLATFORM_EMBEDDED; PLATFORM_WINDOWS; PLATFORM; MACHINE_x86_32; MACHINE_x86_64; MACHINE_IA_64; MACHINE_SPARC; MACHINE_M68K; MACHINE_M88K; MACHINE_MIPS; MACHINE_PPC; MACHINE_S370; MACHINE_S390; MACHINE_ARM; MACHINE_VAX; MACHINE_ALPHA; MACHINE_EFI; MACHINE_M32R; MACHINE_SH3; MACHINE_SH4; MACHINE_SH5; MACHINE_UNKNOWN; MACHINE_TYPE; ENDIAN; LITTLE; BIG; name; msb,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/MachineMetadata.java
tika,org.apache.tika.metadata,MachineMetadata.Endian,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: LITTLE; BIG; name; msb,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/MachineMetadata.java
tika,org.apache.tika.metadata,MachineMetadata.Endian,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/MachineMetadata.java
tika,org.apache.tika.metadata,MachineMetadata.Endian,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: LITTLE; BIG; name; msb,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/MachineMetadata.java
tika,org.apache.tika.metadata,WARC,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: PREFIX; WARC_WARNING; WARC_RECORD_CONTENT_TYPE; WARC_PAYLOAD_CONTENT_TYPE; WARC_RECORD_ID,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/WARC.java
tika,org.apache.tika.metadata,XMPMM,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: NAMESPACE_URI; PREFIX; PREFIX_; DOCUMENTID; INSTANCEID; ORIGINAL_DOCUMENTID; RENDITION_CLASS; RENDITION_PARAMS; HISTORY_EVENT_INSTANCEID; HISTORY_ACTION; HISTORY_WHEN; HISTORY_SOFTWARE_AGENT; DERIVED_FROM_DOCUMENTID; DERIVED_FROM_INSTANCEID,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/XMPMM.java
tika,org.apache.tika.metadata,TikaCoreProperties,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: NAMESPACE_PREFIX_DELIMITER; TIKA_META_PREFIX; EMBEDDED_DEPTH; EMBEDDED_RESOURCE_PATH; FINAL_EMBEDDED_RESOURCE_PATH; EMBEDDED_ID_PATH; EMBEDDED_ID; PARSE_TIME_MILLIS; TIKA_CONTENT_HANDLER; TIKA_CONTENT; TIKA_META_EXCEPTION_PREFIX; TIKA_META_WARN_PREFIX; CONTAINER_EXCEPTION; EMBEDDED_EXCEPTION; EMBEDDED_BYTES_EXCEPTION; EMBEDDED_WARNING; WRITE_LIMIT_REACHED; TIKA_META_EXCEPTION_WARNING; TRUNCATED_METADATA; TIKA_META_EXCEPTION_EMBEDDED_STREAM; TIKA_PARSED_BY; TIKA_PARSED_BY_FULL_SET; TIKA_DETECTED_LANGUAGE; TIKA_DETECTED_LANGUAGE_CONFIDENCE; TIKA_DETECTED_LANGUAGE_CONFIDENCE_RAW; RESOURCE_NAME_KEY; PROTECTED; EMBEDDED_RELATIONSHIP_ID; EMBEDDED_STORAGE_CLASS_ID; EMBEDDED_RESOURCE_TYPE_KEY; ORIGINAL_RESOURCE_NAME; SOURCE_PATH; INTERNAL_PATH; CONTENT_TYPE_HINT; CONTENT_TYPE_USER_OVERRIDE; CONTENT_TYPE_PARSER_OVERRIDE; FORMAT; IDENTIFIER; CONTRIBUTOR; COVERAGE; CREATOR; MODIFIER; CREATOR_TOOL; LANGUAGE; PUBLISHER; RELATION; RIGHTS; SOURCE; TYPE; TITLE; DESCRIPTION; SUBJECT; CREATED; MODIFIED; PRINT_DATE; METADATA_DATE; LATITUDE; LONGITUDE; ALTITUDE; RATING; NUM_IMAGES; COMMENTS; EMBEDDED_RESOURCE_TYPE; HAS_SIGNATURE; SIGNATURE_NAME; SIGNATURE_DATE; SIGNATURE_LOCATION; SIGNATURE_REASON; SIGNATURE_FILTER; SIGNATURE_CONTACT_INFO; IS_ENCRYPTED; DETECTED_ENCODING; ENCODING_DETECTOR; VERSION_COUNT; VERSION_NUMBER; PIPES_RESULT,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/TikaCoreProperties.java
tika,org.apache.tika.metadata,TikaCoreProperties,Cyclically-dependent Modularization,The tool detected the smell in this class because this class participates in a cyclic dependency. The participating classes in the cycle are: TikaCoreProperties; DublinCore; Office; XMP; OfficeOpenXMLExtended,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/TikaCoreProperties.java
tika,org.apache.tika.metadata,TikaCoreProperties.EmbeddedResourceType,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation that indicates that the abstraction might not be required. Following fields are declared in this class: ,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/TikaCoreProperties.java
tika,org.apache.tika.metadata,TikaCoreProperties.EmbeddedResourceType,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/TikaCoreProperties.java
tika,org.apache.tika.metadata,DublinCore,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: NAMESPACE_URI_DC; NAMESPACE_URI_DC_TERMS; PREFIX_DC; PREFIX_DC_TERMS; FORMAT; IDENTIFIER; MODIFIED; CONTRIBUTOR; COVERAGE; CREATOR; CREATED; DATE; DESCRIPTION; LANGUAGE; PUBLISHER; RELATION; RIGHTS; SOURCE; SUBJECT; TITLE; TYPE,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/DublinCore.java
tika,org.apache.tika.metadata,Photoshop,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: NAMESPACE_URI_PHOTOSHOP; PREFIX_PHOTOSHOP; AUTHORS_POSITION; _COLOR_MODE_CHOICES_INDEXED; COLOR_MODE; CAPTION_WRITER; CATEGORY; CITY; COUNTRY; CREDIT; DATE_CREATED; HEADLINE; INSTRUCTIONS; SOURCE; STATE; SUPPLEMENTAL_CATEGORIES; TRANSMISSION_REFERENCE; URGENCY,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/Photoshop.java
tika,org.apache.tika.metadata,XMPIdq,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.),/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/XMPIdq.java
tika,org.apache.tika.metadata,Database,Broken Modularization,The tool detected the smell in this class because it contains only data members without any method implementation. Following fields are declared in this class: PREFIX; TABLE_NAME; ROW_COUNT; COLUMN_COUNT; COLUMN_NAME,/Users/surabhilone/Desktop/Thesis/SoftwareSystems/tika/tika-core/src/main/java/org/apache/tika/metadata/Database.java
